သန္နိဓိကာရပစ္စယ (ပု) ,[ သန္နိဓိကာရ + ပစ္စယ ] ,သိုမှီး-သိမ်းဆည်း - ခြင်းဟူသော အကြောင်း၊ သိုမှီး-သိမ်းဆည်း-ခြင်းကို ပြုခြင်းရှိသော အကြောင်း။ ,
သန္နိဓိကာရပရိဘောဂ (ပု) ,[ သန္နိဓိကာရ + ပရိဘောဂ ] ,(၁)သိုမှီး - သိမ်းဆည်း-ခြင်းဖြင့်ပြုအပ်သော (ထမင်းစသည်ကို) သုံးဆောင်ခြင်း။ (၂) သိုမှီး-သိမ်းဆည်း-ခြင်းကိုပြု၍ သုံးဆောင်ခြင်း။ ,
သန္နိဓိကာရပရိဝဇ္ဇနတ္ထ (ပု),[ သန္နိဓိကာရ + ပရိဝဇ္ဇန+ အတ္ထ ] ,သိုမှီး-သိမ်းဆည်း- ခြင်းကို ပြုခြင်းမှ ကြဉ်ရှောင်ခြင်းအကျိုး။,
သန္နိဓိဆ (စ္ဆ)န္ဒ (ပု) ,[ သန္နိဓိ + ပဝတ္တ + ဆန္ဒ ] ,(ရအပ်ပြီးသော ဝတ္ထုကာမဂုဏ်တို့ကို) သိုမှီး-သိမ်းဆည်း-စောင့်ရှောက်-ခြင်း၏အစွမ်းဖြင့် ဖြစ်သော- အလို-ဆန္ဒ။ ,
သန္နိဓိဒေါသ (ပု) ,[ သန္နိဓိ + ဒေါသ ] ,သိုမှီး-သိမ်းဆည်း -  ခြင်းကြောင့်ဖြစ်သော အပြစ်။ ,
သန္နိဓိဒေါသာဘာဝ (ပု),[ သန္နိဓိဒေါသ + အဘာဝ ] ,သိုမှီး-သိမ်းဆည်း - ခြင်းကြောင့်ဖြစ်သော အပြစ်မရှိခြင်း။ ,
သန္နိဓိပစ္စယ (ပု) ,[ သန္နိဓိ + ပစ္စယ ] ,သိုမှီး -  သိမ်းဆည်း-ခြင်းဟူသော အကြောင်း။ ,
သန္နိဓိပဋိက္ခေပမုခ (န) ,[ သန္နိဓိ + ပဋိက္ခေပ + မုခ ] ,သိုမှီး-သိမ်းဆည်း- ခြင်းကို -ပယ်-ခွါ- စွန့်- ခြင်း၏အကြောင်း။ ,
သန္နိဓိပရိဝဇ္ဇနသန္တောသ (ပု) ,[ သန္နိဓိ + ပရိဝဇ္ဇန + သန္တောသ ] ,သိုမှီး-သိမ်းဆည်း -ခြင်းကို ရှောင်ကြဉ်ခြင်းဖြင့် - ရောင့်ရဲ-တင်းတိမ်း- ခြင်း။ ,
သန္နိဓိပလိဗောဓ (ပု) ,[ သန္နိဓိ + ပလိဗောဓ ] ,သိုမှီး-သိမ်းဆည်း-မြှုပ်နှံ-ခြင်းဟူသော-အနှောက်အရှက်- ကြောင့်ကြမှု။ ,
သန္နိဓိပေခ (တိ),[ သန္နိဓိ + အပေခါ (အပေက္ခာ) + အ။ အပေက္ခက=အပေဟယ-ပြာ။ ]    ,သိုမှီး-သိမ်းဆည်း-မြှုပ်နှံ- ခြင်းကို -ငဲ့ကွက်-တွယ်တာ-ခြင်းရှိသော။ ,
သန္နိဓိဘောဇနပါစိတ္ထိယ (န),[ သန္နိဓိ + ဘောဇန + ပါစိတ္ထိယ ] ,သန္နိဓိဘောဇနပါစိတ်အာပတ်၊ သိုမှီး-သိမ်းဆည်း-အပ်သော ဘောဇဉ်ကို စားခြင်းကြောင့်သင့်သော ပါစိတ်အာပတ်။,
သန္နိဓိဘောဇနပါစိတ္တိယာဝဟ (တိ),[ သန္နိဓိဘော-ဇနပါစိတ္တိယ + အာဝဟ ] ,သန္နိဓိဘောဇနပါစိတ်အာပတ်ကို- ဆောင်တတ်- ဆောင်နိုင်-သော၊ သိုမှီး-သိမ်းဆည်း-အပ်သော ဘောဇဉ် ကို စားခြင်းကြောင့်သင့်သော ပါစိတ်အာပတ် ကို ဆောင်နိုင်သော။ ,
သန္နိဓိဝတ္ထု (န) ,[ သန္နိဓိ + ဝတ္ထု ] ,သိုမှီး-သိမ်းဆည်း-အပ်သောဝတ္ထု။ ,
သန္နိဓိသိက္ခာပဒ (န) ,[ သန္နိဓိ + သိက္ခာပဒ ] ,"သန္နိဓိသိက္ခာပုဒ်၊ (ခဲဘွယ်, ဘောဇဉ်ကို) သိုမှီး ခြင်းကြောင့် ပညတ်အပ်သော သိက္ခာပုဒ်။ ",
သန္နိဓိယတေ (ကမ္မ၊ ကြိ),[ သန္နိဒဟတိ-ကြည့်။ (ကတ္တု) သန္နိဒဓာတိ-သံ။ သန္နိဒဟတိ-သက္ကတ ပိဋက။ ],သန္နိဓီယတေတိ သန္နိဓိ၊ ဝတ္ထမေဝ။,
သန္နိန္န (တိ) ,"[ သံ + နိ + မန (မ္န) + ဏ။ နမတိ, နာမိယတီတိ ဝါ နိန္နံ။ ပါစိတ်၊ ယော။ ၅၈၄။ မ္န အဘျာသေ။ ပါဏိနီ။ ၉၂၉။ နိပုဗ္ဗော မန အဘျာသေ၊ ဏော၊ မဿ နော၊ ဓာန်၊ ဋီ။ ၆၆၉။ မန အဗ္ဘာသေ။ နီတိ၊ ဓာတု။ ၁၁၃။ သံနိမ္န-သံ။ သံဏိဏ္ဏ-ပါကတ။ ]    ",ကောင်းစွာ- ညွတ်-ကိုင်း-ရှိုင်း-သော။ ,
သန္နိပတတိ (ကြိ) ,[ သံ + နိ + ပတ + အ + တိ။ သံနိပတတိ-သံ။ သံနိပဍဣ-ပြာ။ ]    ,(၁) အညီအညွတ်စည်းဝေး၏။ (၂) အညီအညွတ်-စုဝေး-ပေါင်းဆုံ-ကျရောက်-၏။,
သန္နိပတန (န) ,[ သံ + နိ + ပတ + ယု။ သန္နိ-ပတတိ-ကြည့်။ သံ + နိပတန။ သန္နိပါတန- သံ။ ]   ,(၁) အညီအညွတ်-တပေါင်းတည်း-စည်းဝေးခြင်း။ (၂) အညီအညွတ်-စုဝေး-ပေါင်းဆုံ-ကျရောက်-ခြင်း။ (၃) အညီအညွတ်-စုဝေး-ပေါင်းဆုံ-ကျရောက်-စည်းဝေး-ရာ (ဌာန)။ ,
သန္နိပတနဋ္ဌာန (န) ,[ သန္နိပတန + ဌာန ] ,အညီအညွတ်-စုဝေး-ပေါင်းဆုံ-ကျရောက်-စည်းဝေး-ရာဌာန။ ,
သန္နိပတနာကာရ (ပု) ,[ သန္နိပတန + အာကာရ ] ,အညီအညွတ်- စုဝေး- ပေါင်းဆုံ-ကျရောက်-သောအခြင်းအရာ။,
သန္နိပတန္တ (တိ),[ သံ + နိ + ပတ + အန္တ။  ထီ-၌ သန္နိပတန္တီ။ ]   ,အညီအညွတ်-  စည်းဝေး-စုဝေး-သော။ ,
သန္နိပတိတ (တိ) ,[ သံ + နိ + ပတ +တ။တနည်း-သံ+ နိ + ပတ + ဏေ + တ။ သံနိပတိတ- သံ။ သံဏိပဍိအ-ပြာ။ ]    ,"(၁) အညီအညွတ်- စည်းဝေးသော။ (၂) အညီအညွတ်-စုဝေး-ပေါင်းဆုံ-ကျရောက်-ပြီးသော။ (၃) အညီအညွတ်- ပေါင်းဆုံ- ပေါင်းစု - ဆုံစည်း-တွေ့ဆုံ-ငြိတွယ်-သော။ (၄) အညီအညွတ်- စုဝေး- ပေါင်းဆုံ-ကျရောက်-စည်းဝေး-ရာ (ကာလ,ဌာန)။ ",
သန္နိပတိတကာလ (ပု) ,[ သန္နိပတိတ + ကာလ ] ,အညီအညွတ်-စုဝေး - ပေါင်းဆုံ- ကျရောက်- ရာကာလ။ ,
သန္နိပတိတခတ္တိယပရိသာ (ထီ),[ သန္နိပတိတ + ခတ္တိယ + ပရိသာ ] ,အညီအညွတ်-စည်းဝေး-စုဝေး- ပေါင်းဆုံ-သောမင်းပရိတ်သတ်။ ,
သန္နိပတိတဋ္ဌာန (န) ,[ သန္နိပတိတ + ဌာန ] ,အညီအညွတ်-စည်းဝေး-စုဝေး - ပေါင်းဆုံ - ရာဌာန။ ,
သန္နိပတိတဒေဝတာ (ထီ),[ သန္နိပတိတာ + ဒေဝတာ ] ,အညီအညွတ်-စုဝေး-ပေါင်းဆုံ - သောနတ်။ ,
သန္နိပတိတဒေဝပရိသာ (ထီ),[ သန္နိပတိတာ + ဒေဝပရိသာ ] ,အညီအညွတ်-စုဝေး-ပေါင်းဆုံ-စည်းဝေး-သောနတ်ပရိသတ်။ ,
သန္နိပတိတပရိသာ (ထီ) ,[ သန္နိပတိတ + ပရိသာ ] ,အညီအညွတ်-စည်းဝေး-စုဝေး- ပေါင်းဆုံ- သော ပရိသတ်။ ,
သန္နိပတိတပ္ပဝတ္တိ (ထီ) ,[ သန္နိပတိတာ +  ပဝတ္တိ ] ,အညီအညွတ်-စုဝေး -  ပေါင်းဆုံ - ခြင်း၏- သည်ဖြစ်၍ - ဖြစ်ခြင်း။ ,
သန္နိပတိတဗ္ဗ (တိ) ,[ သံ + နိ + ပတ + တဗ္ဗ။  သန္နိပတတိ-မှ။ သန္နိပါတျ- သံ။ ] ,အညီအညွတ်-စည်းဝေး-စုဝေး-အပ်-သင့်-ထိုက်-သော။ ,
သန္နိပတိတဗြဟ္မ (ပု) ,[ သန္နိပတိတ + ဗြဟ္မ ] ,အညီအညွတ်-စည်းဝေး-စုဝေး-ပေါင်းဆုံ-လာသော ဗြဟ္မာ။ ,
သန္နိပတိတဘိက္ခု (ပု) ,[ သန္နိပတိတ + ဘိက္ခု။ ထီ-၌ -- ဘိက္ခုနီ။ ],အညီအညွတ်-စည်းဝေး-စုဝေး-ပေါင်းဆုံ - သောရဟန်း။ ,
သန္နိပတိတမဏ္ဍပ (ပု၊န) ,[ သန္နိပတိတ + မဏ္ဍပ ] ,အညီအညွတ်-စည်းဝေး-စုဝေး-ပေါင်းဆုံ-ရာမဏ္ဍပ်။ ,
သန္နိပတိတမနုဿ (ပု) ,[ သန္နိပတိတ + မနုဿ ] ,အညီအညွတ်-စည်ဝေး-စုဝေး-ပေါင်းဆုံ-သောလူ။ ,
သန္နိပတိတမဟာဇန (ပု) ,[ သန္နိပတိတ + မဟာ + ဇန ] ,အညီအညွတ်-စည်းဝေး-စုဝေး-ပေါင်းဆုံ  - သော များစွာသောလူ။ ,
သန္နိပတိတမဟာဇနသမူဟ (ပု) ,[ သန္နိပတိတ - မဟာဇန + သမူဟ ] ,အညီအညွတ်-စည်းဝေး-စုဝေး-ပေါင်းဆုံ-သောများစွာသော လူအပေါင်း။ ,
သန္နိပတိတုံ (ဗျ) ,[ သံ + နိ + ပတ + တုံ ] , စည်းဝေးစိမ့်သောငှာ၊ စည်းဝေးခြင်းငှာ။ ,
သန္နိပတိတွာ (ကြိ၊ဝိ) ,[ သံ + နိ + ပတ + တွာ ] ,အညီအညွတ်-   စည်းဝေး-စုဝေး-ပေါင်းဆုံ-၍။ ,
သန္နိပတိတွာန (ကြိ၊ဝိ) ,[ သံ + နိ + ပက + ကွာန ] ,သန္နိပတိတွာ-ကြည့်။,
သန္နိပါတ (ပု) ,[ သံ + နိ + ပတ + ဏ။ သန္နိပတနံ သန္နိပါတော၊ သန္နိပတန္တိ ဧတ္ထ ဒေသေတိ ဝါ သန္နိပါတော။ ပါစိတ်၊ယော။ ၆၀၄-၅။ သမ္မာ နိပါတော ပတနံ ယတြာတိ သန္နိပါကော။ ကပ္ပဒ္ဒုမ။ သံနိပါတ-သံ။ သံဏိဝါယ- ပြာ၊အဒ္ဓမာဂဓီ။ ] ,"(၁) (က)  အညီအညွတ်-တပေါင်းတည်း- ကျရောက်-ပေါင်းဆုံ-စည်းဝေး-စုဝေး-ခြင်း၊ အစည်း-အဝေး။ (ခ) စုဝေး -  ခတ်မိ- ဝှေ့- ခွေ့-ခြင်း။ (ဂ) စုဝေး- လေတိုက်-ခြင်း။ (၂) အညီအညွတ်-ကျရောက်-ပေါင်းဆုံ-စည်းဝေး- စုဝေး-ရာဌာန၊ စည်းဝေးပွဲ၊ အစည်းအဝေးပွဲ။ (၃) လေ, သည်းခြေ, သလိပ် ဒေါသသုံးပါးကြောင့်ဖြစ်သော အန္နိပါတ်အဖျား။ (၄) အပေါင်းအစု။ (၅) အညီအညွတ်-ကျရောက်-ဖြစ်-ခြင်း။ ",
သန္နိပါတကရဏ (န) ,[ သန္နိပါတ + ကရဏ ] ,အညီအညွတ်-တပေါင်းတည်း-ကျရောက်- ပေါင်းဆုံ-စည်းဝေး-စုဝေး-ခြင်းကို ပြုခြင်း။ ,
သန္နိပါတကာရဏ (န) ,[ သန္နိပါတ + ကာရဏ ] ,အညီအညွတ်- တပေါင်းတည်း-ကျရောက်-ပေါင်းဆုံ-စည်းဝေး-စုဝေး-ခြင်း၏ အကြောင်း။ ,
သန္နိပါတကာလ (ပု),[ သန္နိပါတ + ကာလ ] ,အညီအညွတ်-တပေါင်းတည်း - ကျရောက်-ပေါင်းဆုံ-စည်းဝေး-စုဝေး-ရာ- အချိန်အခါ-ကာလ။,
သန္နိပါတကိစ္စ (န),[ သန္နိပါတ + ကိစ္စ ] ,အညီအညွတ်-  တပေါင်းတည်း- ကျရောက်- ပေါင်းဆုံ-စည်းဝေး-စုဝေး-ခြင်းကိစ္စ။ အောက်ပုဒ်ကြည့်။ ,
