သမ္မဒညာ (ကြိ၊ ဝိ),[ သမ္မာ (သမ္မဒ်) + အညာ=အာ + ဉာ + တွာ = အညာယ၊ ယ-ဗျည်းကျေ။ နီတိ၊ သုတ္တ။ ၁၆၀။ ],ကောင်းစွာ-အကြောင်း-နည်းလမ်း-ဥပါယ်-အားဖြင့်သိ၍။,
သမ္မဒတ္တ (ပု),[ သမ္မ=(သမ္မဒ်) + အတ္တ ],(၁) မဖောက်မပြန်-မှန်ကန်-သောအနက်သဘော။ (၂) အကြောင်း-ဥပါယ်-ဖြင့်ပြုအပ်သော-ကိစ္စ-အကျိုး။,
သမ္မဒယတိ (ကာ၊ ကြိ),[ သံ + မဒ + ဏယ +တိ။ နီတိ၊ ဓာတု။ ၂၂၇။ သမ္မဒတိ-သုဒ္ဓရုပ်။ သံမဒယတိ-သံ။ ],ပြင်းစွာ-ယစ်-မူးယစ်-စေတတ်၏။ သမ္မဒယန္တိ-ကြည့်။,
သမ္မဒယန္တိ (ကာ၊ ကြိ),[ သံ + မဒ + ဏယ + အန္တိ ],ပြင်းစွာ-ယစ်-မူးယစ်-စေတတ်ကုန်၏။,
သမ္မဒဿန (န),[ သမ္မ (သမ္မဒ်) + ဒိသ + ယု။ သမ္မဒဿန။ ],မဖောက်မပြန်-မှန်ကန်စွာ-သိမြင်ခြင်း။,
သမ္မဒ္ဒ (ပု),[ သံ + မဒ္ဒ + အ။ နီတိ၊ ဓာတု။ ၉၅။ သမ္မင်္ဒ-သံ။ သံမဒ္ဒ-ပြာ။ ],(၁) တိုးဝှေ့-တိုက်ခိုက်-ပြည့်ကြတ်-ကျဥ်းမြောင်း-လှုပ်ခြောက်ခြား-ခြင်း။ (၂) အပေါင်း-အစု-အအုပ်။,
သမ္မဒ္ဒတိ ၁ (ကြိ),[ သံ + မဒ္ဒ + အ + တိ။ နီတိ၊ ဓာတု။ ၉၅။ သမ္မင်္ဒတိ-သံ။ သံမဒ္ဒဣ-ပြာ။ ],(၁) နှိပ်နင်း-နင်းချေ-၏။ (၂) ပြင်းစွာ-နှိပ်စက်-ဖျက်ဆီး-၏။,
သမ္မဒ္ဒတိ ၂ (ကာ၊ကြိ),[ သံ + မဒ + ဏယ + တိ= သမ္မဒယတိ = သမ္မဒျတိ = သမ္မဒ္ဒတိ။ ယ-ကို ပုဗ္ဗရုပ် ဒ-ပြု။ ],လွန်စွာ-ယစ်မူး-ဝမ်းမြောက်စေ၏။,
သမ္မဒ္ဒန (တိ),[ သံ + မဒ္ဒ + ယု။ နီတိ၊ ဓာတု။ ၉၅။ သမ္မင်္ဒန-သံ။ ],(၁) နှိပ်နင်း-နှိပ်စက်-ဖျက်ဆီး-တတ်သော။ (န) (၂) တိုးဝှေ့-တိုက်ခိုက်-ပြည့်ကြတ်-ကျဥ်မြောင်း -လှုပ်ခြောက်ခြား-ခြင်း။,
သမ္မဒ္ဒနရသတဏှာ (ထီ),[ သမ္မဒ္ဒန + ရသတဏှာ ],နှိပ်နင်း-နှိပ်စက်-ဖျက်စီး-ပြီးသောရသတဏှာ။ သမ္မဒ္ဒန-ကြည့်။,
သမ္မဒ္ဒန္တ (တိ),[ သံ + မဒ္ဒ + အ + အန္တ ],နှပ်နင်း-နင်းချေ-ဖျက်ဆီး-သော။,
သမ္မဒ္ဒန္တိ (ကြိ),[ သံ + မဒ္ဒ + အ + အန္တိ။ သမ္မဒ္ဒတိ-မှ။ ],(၁) နှိပ်နင်း-နင်းချေ-ကုန်၏။ (၂) ပြင်းစွာ-နှိပ်စက်-ဖျက်ဆီး-ကုန်၏။,
သမ္မဒ္ဒသ (တိ),[ သမ္မာ (သမ္မဒ်) + ဒိသ + အ ],မဖောက်မပြန်-မှန်ကန်စွာ-သိမြင်သော၊ သူ။,
သမ္မဒ္ဒိတွာ (ကြိ၊ဝိ),[ သံ + မဒ္ဒ + တွာ ],နှိပ်နင်း-နင်းချေ-နှူး-၍။,
သမ္မန (န) ,[ သမု + ယ + ယု။ ၐင်္မန်-သံ။ ],ငြိမ်းအေးခြင်း။,
သမ္မနာဟရန္တိ (ကြိ),[ သံ + မန + အာ + ဟရ + အ + အန္တိ ],အဖန်တလဲလဲ စိတ်၌လာသောအာရုံကိုရှေးရှုဆောင်ကုန်၏။,
သမ္မန္တ (တိ),[သမု + ယ + အန္တ။ သမ္မတိ-မှ။ ],နေ-နေထိုင်-သော၊သူ။,
သမ္မန္တန (န),[ သံ + မန္တ + ယု။ နီတိ၊ ဓာတု။ ၃၀၈။ ],တကွ-တိုင်ပင်-ဆွေးနွေး-နှီးနှော-ခြင်း။,
သမ္မန္တနကာလ (ပု),[ သမ္မန္တန + ကာလ ],တကွ-တိုင်ပင်-ဆွေးနွေး-နှီးနှော-ရာ-အချိန်-အခါ-ကာလ။,
သမ္မန္တယတိ (ကြိ),[ သံ + မန္တ + ဏယ + တိ။ နီတိ၊ ဓာတု။ ၃၀၈။ သမ္မန္တြယတိ-သံ။ ],တကွ-တိုင်ပင်-ဆွေးနွေး-နှီးနှော-၏။ သမ္မာန္တယန္တိ-ကြည့်။,
သမ္မန္တယန္တိ (ကြိ),[ သံ + မန္တ + ဏယ + အန္တိ ],တကွ-တိုင်ပင်-ဆွေးနွေး-နှီးနှော-ကြကုန်၏။,
သမ္မန္တယမာန (တိ),[ သံ + မန္တ + ဏယ + မာန ],တကွ-တိုင်ပင်-ဆွေးနွေး-နှီးနှော-သော၊ သူ။,
သမ္မန္တယိံသု (ကြိ),[ သံ + မန္တ + ဏယ + ဥံ ],သမ္မန္တေသုံ-ကြည့်။,
သမ္မန္တယိ (ကြိ),[ သံ + မန္တ + ဏယ + ဤ ],သမ္မန္တေသိ-ကြည့်။,
သမ္မန္တယိတွာ (ကြိ၊ ဝိ),[ သံ + မန္တ + ဏယ + တွာ ],အညီအညွတ်-ကောင်းစွာ-တိုင်ပင်၍။,
သမ္မန္တိ (ကြိ),[ သမု + ယ + အန္တိ။ သမ္မတိ-ကြည့်။ ],(၁) ငြိမ်း-ငြိမ်းအေး-ငြိမ်သက်-ကုန်၏။ (၂) နေ-နေထိုင်-ကုန်၏။ (၃) ပြီး-ပြည့်စုံ-ကုန်၏။,
သမ္မန္တေတိ (ကြိ),[ သံ + မန္တ + ဏေ + တိ။ နီတိ၊ ဓာတု။ ၃၀၈။ သမ္မန္တြတိ-သံ။ ],တကွ-တိုင်ပင်-ဆွေးနွေး-နှီးနှော-၏။,
သမ္မန္တေတွာ (ကြိ၊ ဝိ),[ သံ + မန္တ + ဏေ + တွာ ],တကွ-တိုင်ပင်-ဆွေးနွေး-နှီးနှော-၍။,
သမ္မန္တေသိ (ကြိ),[ သံ + မန္တ + ဏေ + ဤ ],တကွ-တိုင်ပင်-ဆွေးနွေး-နှီးနှော-ပြီ။,
သမ္မန္တေသုံ (ကြိ),[ သံ + မန္တ + ဏေ + ဥံ ],တကွ-တိုင်ပင်-ဆွေးနွေး-နှီးနှော-ကုန်ပြီ။,
သမ္မန္နတိ ၁ (ကြိ),"[သံ + မန + ယ + တိ=သမနျတိ=သမ္မန္နတိ၊ ယ-ကို ပုဗ္ဗရုပ် န-ပြု။ ပါကတ၌ မဏ္ဏတိ= မန္နတိ ၂-မျိုးရှိသည်။ သမ္မနျတိ-သံ။ ဒိဝါဒိဂိုဏ်းတည်း။ ပါစိတ်၊ ယော။ ၅၁၇။ နိရုတ္တိ။ ၅၃-ကား သမ္မနတိ-တည်၍ န-ဒွေဘော်ပြုသည်။ အဒ္ဓမာဂဓီအဘိဓာန်၌ ကား မဏ္ဏ, မန္န-ဓာတ်ထား၍ သမ္မဏ္ဏတိ, သမ္မန္နတိ-ပုဒ်ပြီးသည်။ ]",သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-၏။,
သမ္မန္နတိ ၂ (ကြိ),[ သံ + မာန + ဏယ + တိ။ သံမာနယတိ=သံမာနျတိ=သမန္နတိ။ ယ-ကို ပုဗ္ဗရုပ် န-ပြု။ သံယုတ်ကြောင့် အာ-ကို ရဿ-ပြု။ ပါကတ-ဓာန်။ မန္န ၂-ကြည့်။ ],ထောက်ပံ့-ပူဇော်-ချစ်ခင်-မြတ်နိုး-၏။,
သမ္မန္နတိ ၃ (ကမ္မ၊ ကြိ),[ သံ + မာန + ယ + တိ = သမာနျတိ = သမ္မန္နတိ။ ],ထောက်ပံ့-ပူဇော်-ချစ်ခင်-မြတ်နိုး-အပ်၏။,
သမ္မန္နတု (ကြိ),[ သံ + မန + ယ + တု ],(သံဃာသည်) သမုတ်-ရွေးချယ်-အသိအမှတ်ပြု-ပါလော့။,
သမ္မန္နန (န),[ သံ + မန + ယ + ယု=သံမနျန=သမ္မန္နန။ သမ္မန္နတိ ၁- ကြည့်။ ],သမုတ်-ရွေးချယ်-အသိအမှတ်ပြု-ခြင်း (-ရာအခါ)။,
သမ္မန္နနကာလ (ပု),[ သမ္မန္နန + ကာလ ],သမုတ်-ဖွဲ့-ရာအချိန်အခါ။,
သမ္မန္နနပရိယောသာန (န),[ သမ္မန္နန + ပရိယောသာန ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-ခြင်း၏ - အဆုံး - ပြီးဆုံးခြင်း။,
သမ္မန္နန္တ (တိ),[ သံ + မန + ယ + အန္တ ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-သော။,
သမ္မန္နန္တိ (ကြိ),[ သံ + မန + ယ + အန္တိ ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-ကြကုန်၏။,
သမ္မန္နာပေတုံ (ဗျ),[ သံ + မန + ယ + ဏပေ + တုံ ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-စေခြင်းငှာ။,
သမ္မန္နိံသု (ကြိ),[ သံ + မန + ယ + ဥံ ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-ကြကုန်ပြီ။,
သမ္မန္နိ (ကြိ),[ သံ + မန + ယ + ဤ ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-ပြီ။,
သမ္မန္နိတဗ္ဗ (တိ),[ သံ + မန + ယ + တဗ္ဗ=သံမနျိတဗ္ဗ= သမ္မန္နိတဗ္ဗ။ သမ္မန္နတိ-ကြည့်။ ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-အပ်-သင့်-ထိုက်-သော။,
သမ္မန္နိတုံ (ဗျ),[ သံ + မန + ယ + တုံ ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-ခြင်းငှာ။,
သမ္မန္နိတွာ (ကြိ၊ ဝိ),[ သံ + မန+ ယ + တွာ ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-၍။,
သမ္မန္နေ (ကြိ),[ သံ + မန + ယ +ဧယျ ],သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-ရာ၏။,
သမ္မန္နေယျ (ကြိ),[ သံ + မန + ယ +ဧယျ ],သမ္မန္နေ-ကြည့်။,
သမ္မန္နေယျာမ (ကြိ),[ သံ + မန + ယ +ဧယျာမ ],(ငါတို့) သမုတ်-ရွေးချယ်-ဖွဲ့-အသိအမှတ်ပြု-ကုန်ရာ၏။,
သမ္မပညာ (ထီ),[ သမ္မာ= (သမ္မဒ်) + ပညာ ],သမ္မပ္ပညာ-ကြည့်။,
သမ္မပတိတ (တိ) ,[ သမ္မာ (သမ္မဒ်) ပတိ + တ။ သမ္မပ္ပတိတ? ],ပြင်းထန်စွာ-လဲကျ-ပြိုလဲ-သော။,
သမ္မပ္ပဇာန (တိ),[ သမ္မာ (သမ္မဒ်) + ပဇာန= ပ + ဉာ + ယု။  ဉာ + နာ + မာန။ နိရုတ္တိ။ ၇၇၆။ ],ကောင်းစွာအပြားအားဖြင့် သိမြင်သော။,
သမ္မပ္ပဇာနာတိ (ကြိ),[ သမ္မာ (သမ္မဒ်) + ပ + ဉာ + နာ + တိ ],ကောင်းစွာ-အကြောင်း-ဥပါယ်-အပြားအားဖြင့်ဖြင့်သိမြင်၏။,
သမ္မပ္ပညာ (ထီ),[ သမ္မာ (သမ္မဒ်) + ပညာ ],"(၁) သောတာပတ္တိမဂ်ပညာအဆုံးရှိသော ဝိပဿနာပညာ။ (၂) အကြောင်း-ဥပါယ်-အားဖြင့် ဝိပဿနာနှင့်တကွသော မဂ်ပညာ။ (၃) ဝိပဿနာပညာ, မဂ်ပညာ။ (၄) မိမိ၏ မဂ်ပညာ, ဝိပဿနာပညာ။ (၅) ဝိပဿနာနှင့် တကွသော မဂ်ပညာ။ (၆) သင့်သောနည်းလမ်းအားဖြင့်ဖြစ်သော ဝိပဿနာ နှင့်တကွသောမဂ်ပညာ။ (၇) မဖောက်မပြန်-ဟုတ်မှန်တိုင်း-သောပညာ။",
သမ္မပ္ပဓာန ၁ (ပု၊ န),"[ သမ္မာ (သမ္မဒ်) + ပ + ဓာ + ယု။ သမ္မာ ပဒဟန္တိ ဧတေနာတိ သမ္မပ္ပဓာနံ။ ဝိဘာဝိနီ။ ၂၂၇။ သမ္မာ + ပဓာန။ သုန္ဒရံ, ပသတ္ထံ ဝါ ပဓာနံ သမ္မပ္ပဓာနံ။ မဏိမဥ္ဇူ။ ၂။ ၂၈၄။ သံယုဂ်ကြောင့် ရဿပြု။ နီတိ၊ သုတ္တ။ ၁၇၉။ သမျက်ပြဓာန (ဏ) - သက္ကတပိဋက။ ]",(၁) ကောင်း-မြတ်-သောလုံ့လဝီရိယ။ (၂) ပြဓာန်းသောအကြောင်းဖြစ်သော လုံ့လဝီရိယ။ (၃) အသင့်ယုတ္တိဖြစ်သော လုံ့လဝီရိယ။ (၄) သင့်လျော်-လျောက်ပတ်-သောလုံ့လဝီရိယ။ (၅) သင့်တင့်သောလုံ့လဝီရိယ။ (၆) ကောင်းစွာအားထုတ်ကြောင်းဖြစ်သော လုံ့လဝီရိယ။ (၇) တင့်တယ်သည်ဖြစ်၍မြတ်သော လုံလဝီရိယ။ (၈) မဖောက်မပြန်-မှန်ကန်-သော လုံ့လဝီရိယ။,
