undefined"O 1","ဩ ၁","undefined","",""ဩ" အက္ခရာ၊ "ဩ"သရ။ လေးဆယ့်တစ်လုံး (လေးဆယ့်သုံးလုံး)သော အက္ခရာ, ရှစ်လုံး (ဆယ်လုံး)သော သရတို့တွင် ရှစ်လုံးမြောက်၊ လည်ချောင်း, နှုတ်ခမ်းအရပ်၌ ဖြစ်သော (ကဏ္ဌဩဋ္ဌဇ)၊ ရှည်သောအသံ ဖြင့် ရွက်ဆိုအပ်သော (ဒီဃ)၊ နိဂ္ဂဟိတ်မှတပါးသော ဗျည်းတို့၏ မှီရာဖြစ်သော (နိဿယ)-အက္ခရာ-သရ။ ကစ္စည်း။ ၂၊ ၄၊ ၅။ ရူ။ ၂၊ ၃၊၅။ နီတိ၊ သုတ္တ။ ၂၊ ၃၊ ၅။ မောဂ်။ ၁။ ၅။ (မောဂ်၊ ၁။ ၄-၌ ရဿမည်သော "ဩတ်"သရကို ဆိုထားသည်။)"
"Okāsaparikappāvahāra (pu)","ဩကာသပရိကပ္ပါဝဟာရ (ပု)","[ဩကာသပရိကပ္ပ + အဝဟာရ]","[okāsaparikappa + avahāra]","အရပ်ဒေသကို ကြံဆ၍ ခိုးခြင်း။"
"Okāsaparikappita (ti)","ဩကာသပရိကပ္ပိတ (တိ)","[ဩကာသ + ပရိကပ္ပိတ]","[okāsa + parikappita]","အရပ်ဒေသကို ကြံဆအပ်သော။"
"Okāsapariggaha (pu) ","ဩကာသပရိဂ္ဂဟ (ပု) ","[ဩကာသ + ပရိဂ္ဂဟ]","[okāsa + pariggaha]","ဖြစ်ရာအရပ်ကို-ပိုင်းခြား၍ယူ-သိမ်းဆည်း-ခြင်း။"
"Okāsapariccheda (pu)","ဩကာသပရိစ္ဆေဒ (ပု)","[ဩကာသ + ပရိစ္ဆေဒ]","[okāsa + pariccheda]","အရပ်ဒေသကို ပိုင်းခြားခြင်း။"
"Okāsaparidīpana (thī, na)","ဩကာသပရိဒီပန (ထီ၊ န)","[ဩကာသ + ပရိဒီပန]","[okāsa + paridīpana]","အရပ်ဒေသကို ညွှန်ပြခြင်း။"
"Okāsapucchā (thī)","ဩကာသပုစ္ဆာ (ထီ)","[ဩကာသ + ပုစ္ဆာ]","[okāsa + pucchā]","အရပ်ဒေသကို မေးမြန်းခြင်း။"
"Okāsapharaṇa (ti)","ဩကာသဖရဏ (တိ)","[ဩကာသ + ဖရဏ]","[okāsa + pharaṇa]","အရပ်ဒေသ-နေရာဌာန-ကို-ဖြန့်တတ်-ယူတတ်-သော၊ နေရာကျယ်ကျယ်ယူတတ်သော၊ သူ (ဆင်)။"
"Okāsabha0 (pu)","ဩကာသဘ၀ (ပု)","[ဩကာသ + ဘ၀]","[okāsa + bha0]","ဖြစ်ရာ အရပ်ဟူသော ဘုံ။"
"Okāsabhūta (ti)","ဩကာသဘူတ (တိ)","[ဩကာသ + ဘူတ]","[okāsa + bhūta]","အခွင့်ဖြစ်၍ ဖြစ်-အခွင့်ပေးသကဲ့သို့ ဖြစ်-သော။"
"Okāsabheda (pu)","ဩကာသဘေဒ (ပု)","[ဩကာသ + ဘေဒ]","[okāsa + bheda]","အရပ်ဒေသ-နေရာဌာန-ကွဲပြားခြင်း။"
"Okāsamattadīpana (ti)","ဩကာသမတ္တဒီပန (တိ)","[ဩကာသမတ္တ + ဒီပန]","[okāsamatta + dīpana]","အရပ်ဒေသ-နေရာဌာန-မျှကို ပြခြင်း။"
"Okāsarahita (ti)","ဩကာသရဟိတ (တိ)","[ဩကာသ + ရဟိတ]","[okāsa + rahita]","(ကုသိုလ်ပြုခြင်း၏) အခွင့်-မှကင်း-မရှိ-သော။"
"Okāsalābha (pu)","ဩကာသလာဘ (ပု)","[ဩကာသ + လာဘ]","[okāsa + lābha]","(၁) အရပ်ဒေသ-နေရာဌာန-ကို ရခြင်း။ (၂) အခွင့်ရခြင်း။"
"Okāsaloka (pu)","ဩကာသလောက (ပု)","[ဩကာသ + လောက]","[okāsa + loka]","ဩကာသလောက။"
"Okāsalokaparibchamana (na)","ဩကာသလောကပရိဗ္ဆမန (န)","[ဩကာသလောက + ပရိဗ္ဘမန]","[okāsaloka + paribbhamana]","ဩကာသလောက၌-လှည့်လည်-ရှာဖွေ-ခြင်း။"
"Okāsavāra (pu)","ဩကာသဝါရ (ပု)","[ဩကာသ + ဝါရ]","[okāsa + vāra]","ဘုံဌာန အစွမ်းဖြင့် ခန္ဓာစသည်၏ ဖြစ်ပုံကို ပြသော ဝါရ၊ ဩကာသဝါရ။"
"Okāsavidhi (pu)","ဩကာသဝိဓိ (ပု)","[ဩကာသ + ဝိဓိ]","[okāsa + vidhi]","အရာဌာန၌-အရာဌာနအားလျော်စွာ-စီရင်ခြင်း၊ အရာ ဟုတ်သည်၌ စီရင်ခြင်း။"
"Okāsavissajjana (thī, na)","ဩကာသဝိဿဇ္ဇန (ထီ၊ န)","[ဩကာသ + ဝိဿဇ္ဇန]","[okāsa + vissajjana]","အရပ်ဌာန-ကာလ-ဩကာသ-ကိုဖြေဆိုခြင်း။"
"Okāsasaṇṭhāna (ti)","ဩကာသသဏ္ဌာန (တိ)","[ဩကာသ + သဏ္ဌာန]","[okāsa + saṇṭhāna]","တည်ရာဌာန-နှင့်တူသော-လျှင်-သဏ္ဌာန်ရှိသော။"
"Okāsasabsā0 (pu)","ဩကာသသဗ္သာ၀ (ပု)","[ဩကာသ + သဗ္ဘာဝ]","[okāsa + sabbhāva]","(၁) အခွင့်၏-ထင်ရှားရှိ-ရှိ-ခြင်း။ (၂) နေရာဌာန ရှိခြင်း။"
"Okāsasambhava (pu)","ဩကာသသမ္ဘဝ (ပု)","[ဩကာသ + သမ္ဘဝ]","[okāsa + sambhava]","နေရာဌာန၏-ဖြစ်သင့်-ရှိ-ခြင်း။"
"Okāsasenāsana (na)","ဩကာသသေနာသန (န)","[ဩကာသ + သေနာသန]","[okāsa + senāsana]","နေရာသာလျှင် ဖြစ်သောကျောင်း (သစ်ပင်ရင်း-စသည်။)"
"Okāsākārāpanāpatti (thī)","ဩကာသာကာရာပနာပတ္တိ (ထီ)","[(ဩကာသ+အကာရာပန=) ဩကာသာကာရာပန + အာပတ္တိ]","[(okāsa+akārāpana=) okāsākārāpana + āpatti]","အခွင့်ကို မပြုစေခြင်းကြောင့် သင့်သောအာပတ်။"
"Okāsātikkama (pu)","ဩကာသာတိက္ကမ (ပု)","[ဩကာသ+အတိက္ကမ]","[okāsa+atikkama]","(ကြံစည်-ကြံဆ-အပ်သော) အရပ်ဌာနကို လွန်သွားခြင်း။"
"Okā(sa)sādāna (na)","ဩကာ(သ)သာဒါန (န)","[ဩကာသ+အဒါန]","[okāsa+adāna]","အခွင့်မပေးခြင်း၊ (ကုသိုလ်) ဖြစ်ခွင့်ကို မပေးခြင်း။"
"Okāsādisaṅgaha (pu)","ဩကာသာဒိသင်္ဂဟ (ပု)","[ဩကာသာဒိ + သင်္ဂဟ]","[okāsādi + saṅgaha]","ဩကာသအစရှိသည်ကို - သိမ်းယူ - သင်္ဂြိုဟ်-ခြင်း။"
"Okāsādhigama (pu)","ဩကာသာဓိဂမ (ပု)","[(၁) သကာသ + အဓိ + ဂမု + ဏ။ (၂) ဩကာသ+အဓိဂမ]","[(1) sakāsa + adhi + gamu + ṇa. (2) okāsa+adhigama]","(၁) အခွင့်ကိုရကြောင်းဖြစ်သောတရား။ (၂) အခွင့်ကိုရခြင်း။ (စျာန်, မဂ်, ဖိုလ် ချမ်းသာ၏ အခွင့်ကို ရခြင်း။) (၃) (လောကုတ္တရာ တရားကို ရခြင်းငှါ) ရအပ်သော အခွင့်။"
"Okāsādhigamanaya (pu)","ဩကာသာဓိဂမနယ (ပု)","[ဩကာသာဓိဂမ + နယ]","[okāsādhigama + naya]","(နဝမခဏဟုဆိုအပ်သော) အခွင့်ကိုရကြောင်းဖြစ်သော နည်း။"
"Okāsānurūpa (ti)","ဩကာသာနုရူပ (တိ)","[ဩကာသ + အနုရူပ]","[okāsa + anurūpa]","အခွင့်လျော်သော။"
"Okāsābhāva (pu)","ဩကာသာဘာဝ (ပု)","[ဩကာသ + အဘာဝ]","[okāsa + abhāva]","အခွင့်၏မရှိသည်၏အဖြစ်၊ အခွင့်မရှိခြင်း။"
"Okāsāraha (ti)","ဩကာသာရဟ (တိ)","[ဩကာသ + အရဟ]","[okāsa + araha]","တည်နေရာ၏အဖြစ်ငှါ-တည်နေရာကို ထိုက်သော၊ တည်နေရာဖြစ်ထိုက်သော။"
"Okāseti (kā, kri)","ဩကာသေတိ (ကာ၊ ကြိ)","[အဝ + ကာသု + ဏေ + တိ]","[ava + kāsu + ṇe + ti]","ပြန့်ကြဲစေ၏၊ ဖြန့်ကြဲ၏။"
"Okāsesi (kā, kri)","ဩကာသေသိ (ကာ၊ ကြိ)","[အဝ + ကာသု + ဏေ + ဤ]","[ava + kāsu + ṇe + ī]","ပြန့်ကြဲစေပြီ၊ ဖြန့်ကြဲပြီ။ အထက်ပုဒ်ကြည့်။"
"Okāsehi (kā, kri)","ဩကာသေဟိ (ကာ၊ ကြိ)","[အဝ + ကာသု + ဏေ + ဟိ]","[ava + kāsu + ṇe + hi]","ပြန့်ကြဲစေလော၊ ဖြန့်ကြဲလော။ ဩ-ကာသေတိ-ကြည့်။"
"Okiṇṇa (ti)","ဩကိဏ္ဏ (တိ)","[အဝ + ကိရ + တ။ ","[ava + kira + ta. ","အဝကီင်္ဏ(သံ)] (၁) ရောပြွမ်းသော၊ လိမ်းကျံ-ပေကျံ-သော၊ သူ။ (၂) ကြဲဖြန့်အပ်သော။ (၃) ကြဲဖြန့်သော။"
"Okiṇṇakilinnadharaṇītala (ti)","ဩကိဏ္ဏကိလိန္နဓရဏီတလ (တိ)","[ဩကိဏ္ဏ ကိလိန္န + ဓရဏိတလ]","[okiṇṇa kilinna + dharaṇitala]","ရောပြွမ်း ညစ်နွမ်းပျေကံသော မြေအပြင်ရှိသော။"
"Okiṇthagatta (ti)","ဩကိဏ္ထဂတ္တ (တိ)","[ဩကိဏ္ဏ + ဂတ္တ]","[okiṇṇa + gatta]","ရောပြွမ်း - လိမ်းကျံအပ် - သော ကိုယ်ရှိသော၊ သူ (စီးတော်ဆင်)။"
"Okiṇṇaṅgaṇa (ti)","ဩကိဏ္ဏင်္ဂဏ (တိ)","[ဩကိဏ္ဏ + အင်္ဂဏ]","[okiṇṇa + aṅgaṇa]","ရောပြွမ်းသော ယင်ပြင်ရှိသော။"
"Okiṇṇantaraparikha (ti)","ဩကိဏ္ဏန္တရပရိခ (တိ)","[ဩကိဏ္ဏာ + အန္တရ + ပရိခါ]","[okiṇṇā + antara + parikhā]","အကြားအကြား၌ ရောပြွမ်းသော ကျုံးရှိသော။"
"Okiṇṇaparikha (ti)","ဩကိဏ္ဏပရိခ (တိ)","[ဩကိဏ္ဏာ + ပရိခါ]","[okiṇṇā + parikhā]","ရောပြွမ်းသောကျုံးရှိသော။"
"Okiṇṇamanosilācuṇṇa (na)","ဩကိဏ္ဏမနောသိလာစုဏ္ဏ (န)","[ဩကိဏ္ဏ + မနောသိလာစုဏ္ဏ]","[okiṇṇa + manosilācuṇṇa]","ရောပြွမ်းသောဆေးဒန်းမြင်းသီလာမှုန့်။"
"Okiṇṇaraja (ti)","ဩကိဏ္ဏရဇ (တိ)","[ဩကိဏ္ဏ + ရဇ]","[okiṇṇa + raja]","ရော ပြွမ်း-လိမ်းကျံ-ပေကျံ-သော မြူရှိသော၊ သူ။ ဩကိဏ္ဏ (၁) ကြည့်။"
"Okiṇṇaratana (na) ","ဩကိဏ္ဏရတန (န) ","[ဩကိဏ္ဏ + ရတန]","[okiṇṇa + ratana]","ဖြန့်ကြဲအပ်သော ရတနာ။"
"Okira (kri)","ဩကိရ (ကြိ)","[အဝ + ကိရ + အ + ဟိ]","[ava + kira + a + hi]","ကြဲဖြန့်လော့၊ ကြဲဖြန့်ပူဇော်လော့။ ဩကိရတိ (ခ) ကြည့်။"
"Okiraṇa (ti)","ဩကိရဏ (တိ)","[အဝ + ကိရ + ယု။ ","[ava + kira + yu. ","အဝကိရဏ(သံ)] ဖြန့်ကြဲ-ကြဲဖြန့်-အပ်သော။ အောက်ပုဒ်ထောင့်ကွင်းကြည့်။"
"Okiraṇapuppha (na)","ဩကိရဏပုပ္ဖ (န)","[ဩကိရဏ + ပုပ္ဖ]","[okiraṇa + puppha]","ဖြန့်ကြဲ-ကြဲဖြန့်-အပ်သောပန်း။ ဩလောပိယ - ကြည့်။"
"Okirati (kri)","ဩကိရတိ (ကြိ)","[အဝ + ကိရ + အ + တိ]","[ava + kira + a + ti]","(က) လောင်း-သွင်းလောင်း-လောင်းထည့်-၏။ (ခ) ကြဲဖြန့်၏။ ကြဲဖြန့်ပူ‌ဇော်၏။"
"Okiratu (kri)","ဩကိရတု (ကြိ)","[အဝ + ကိရ + အ + တု]","[ava + kira + a + tu]","ကြဲဖြန့်လော့၊ ကြဲဖြန့်ပူဇော်လော့။ ဩကိရတိ (ခ) ကြည့်။"
"Okiranta (ti)","ဩကိရန္တ (တိ)","[အဝ + ကိရ + အ + အန္တ]","[ava + kira + a + anta]","ကြဲဖြန့်သော၊ သူ။ "
"Okiranti (kri)","ဩကိရန္တိ (ကြိ)","[အဝ + ကိရ + အ + အန္တိ]","[ava + kira + a + anti]","ကြဲဖြန့်ကုန်၏။ ကြဲဖြန့်ပူဇော်ကုန်၏။ ဩကိရ - တိ (ခ) ကြည့်။"
"Okiramāna (ti)","ဩကိရမာန (တိ)","[အဝ+ကိရ + အ + မာန]","[ava+kira + a + māna]","ကြဲဖြန့်သော၊ သူ။ "
"Okirāpana (thī, na)","ဩကိရာပန (ထီ၊ န)","[အဝ+ကိရ+ဏပေ+ယု]","[ava+kira+ṇape+yu]","ကြဲဖြန့်စေခြင်း။"
"Okirāpeti (kā, kri)","ဩကိရာပေတိ (ကာ၊ ကြိ)","[အဝေ+ကိရ+ဏာပေ+တိ]","[ave+kira+ṇāpe+ti]","ကြဲဖြန့်စေ၏။"
"Okirāpetvā (kri, vi)","ဩကိရာပေတွာ (ကြိ၊ ဝိ)","[အဝ+ကိရ+ဏာပေ+တွာ]","[ava+kira+ṇāpe+tvā]","ကြဲဖြန့်စေ၍။"
"Okirāpesi (kā, kri)","ဩကိရာပေသိ (ကာ၊ ကြိ)","[အဝ + ကိရ + ဏာပေ + ဤ]","[ava + kira + ṇāpe + ī]","ကြဲဖြန့်စေပြီ။ ဩကိရာပေတိ-ကြည့်။"
"Okiriṃ (kri)","ဩကိရိံ (ကြိ)","[အဝ + ကိရ + ဣံ]","[ava + kira + iṃ]","(က)လောင်း-သွန်းလောင်း-လောင်းထည့်-ပြီ။ (ခ) ကြဲဖြန့်ပြီ၊ ကြဲဖြန့်ပူဇော်ပြီ။ ဩကိရတိ-(က)(ခ) ကြည့်။"
"Okiriṃsu (kri)","ဩကိရိံသု (ကြိ)","[အဝ + ကိရ + ဥုံ]","[ava + kira + uuṃ]","ကြဲဖြန့်ကုန်ပြီ၊ ကြဲဖြန့်ပူဇော်ကုန်ပြီ။ ဩကိရတိ (ခ) ကြည့်။"
"Okiri (kri)","ဩကိရိ (ကြိ)","[အဝ + ကိရ + ဤ]","[ava + kira + ī]","(က)လောင်း-သွန်းလောင်း-လောင်းထည့်-ပြီ။ (ခ) ကြဲဖြန့်ပြီ၊ ကြဲဖြန့်ပူဇော်ပြီ။ ဩကိရတိ-(က)(ခ) ကြည့်။"
"Okirita (ti)","ဩကိရိတ (တိ)","[အဝ + ကိရ + တ]","[ava + kira + ta]","လောင်းအပ်သော။"
"Okirituṃ (bya)","ဩကိရိတုံ (ဗျ)","[အဝ + ကိရ + တုံ]","[ava + kira + tuṃ]","ကြဲဖြန့်ခြင်းငှါ။"
"Okiritukāma (ti)","ဩကိရိတုကာမ (တိ)","[ဩကိရိတုံ + ကမု + ဏ]","[okirituṃ + kamu + ṇa]","ကြဲဖြန့်ခြင်းငှါ အလိုရှိသော၊ သူ။ ဩကိရတိ (ခ) ကြည့်။"
"Okiritvā (kri, vi)","ဩကိရိတွာ (ကြိ၊ ဝိ)","[အဝ + ကိရ + တွာ]","[ava + kira + tvā]","(၁) ကြဲဖြန့် - ကြဲဖြန့်ပူဇော် - ၍။ (၂) သွန်းလောင်း၍၊ လောင်းထည့်၍။"
"Okiritvāna (kri, vi)","ဩကိရိတွာန (ကြိ၊ ဝိ)","[အဝ+ ကိရ + တွာန]","[ava+ kira + tvāna]","သွန်းလောင်း၍၊ လောင်းထည့်၍။"
"Okirinī (thi)","ဩကိရိနီ (ထိ)","[အဝ + ကိရ + ဤ + ဣနီ (ဣတ္ထီပစ္စည်း)] ","[ava + kira + ī + inī (itthīpaccaññaḥ)] ","မီးကျီးတို့ဖြင့် ရောပြွမ်းခြင်းရှိသော၊ မီးကျီးတို့ဖြင့် လွန်စွာ ထက်ဝန်းကျင်မှ ရောပြွမ်းသော၊ သူ (ပြိတ္တာမ)။"
"Okiriyanthi 1 (kamma, kri)","ဩကိရိယန္ထိ ၁ (ကမ္မ၊ ကြိ)","[အဝ + ကိရ + ယ + အန္တေ]","[ava + kira + ya + ante]","ရောပြွမ်းအပ်ကုန်၏။ (သဒ္ဒတ္ထ။) လျှောကျ-ရောနှော-ကုန်၏။ (အဓိပ္ပါယ-တ္ထ။) ဩကိရိယျတိ-လည်းကြည့်။"
"Okiriyanthi 2 (kā, kamma, kri)","ဩကိရိယန္ထိ ၂ (ကာ၊ ကမ္မ၊ ကြိ)","[အဝ + ကိရ + ကေ + ယ + အန္တေ။ ","[ava + kira + ke + ya + ante. ","ကာရတ်ပစ္စည်းကျေ။] လျှောကျစေအပ်ကုန်၏။ (သဒ္ဒတ္ထ။) လျှောကျကုန်၏။ (အဓိပ္ပါယတ္ထ။)"
"Okiriyamanā (ti)","ဩကိရိယမနာ (တိ)","[အဝ+ကိရ+ယ+မာန]","[ava+kira+ya+māna]","ကြဲဖြန့်အပ်သော။"
"Okiriyyati (kamma, kri)","ဩကိရိယျတိ (ကမ္မ၊ ကြိ)","[အဝ + ကိရ + ယ + တေ]","[ava + kira + ya + te]","ရောပြွမ်းအပ်၏။ (ဘာသာ၊ဋီ။) ကြဲ၏။ (နိသျ။) ကြဲဖြန့်အပ်၏။ ရောနှော၏။"
"Okiriyati (kamma, kri)","ဩကိရိယတိ (ကမ္မ၊ ကြိ)","[အဝ + ကိရ + ယ + တေ]","[ava + kira + ya + te]","ရောပြွမ်းအပ်၏။ ကြဲဖြန့်အပ်၏။"
"Okiruṃ (kri)","ဩကိရုံ (ကြိ)","[အဝ+ကိရ+ဥုံ]","[ava+kira+uuṃ]","ကြဲဖြန့်ကုန်ပြီ၊ ကြဲဖြန့်ပူဇော်ကုန်ပြီ။ ဩကိရတိ (၂) ကြည့်။"
"Okireyya (kri)","ဩကိရေယျ (ကြိ)","[အဝ+ကိရ+ဧယျ]","[ava+kira+eyya]","ကြဲဖြန့်ရာ၏။ ကြဲဖြန့်ပူဇော်ရာ၏။ ဩကိ-ရတိ (၂) ကြည့်။"
"Okilinī (thī)","ဩကိလိနီ (ထီ)","[ဩကိလိန + ဤ။ ","[okilina + ī. ","(ဣတ္ထီပစ္စည်း)။ ဟေဋ္ဌာ ကိလိနံ ယဿာတိ ဩကိလိနီ။ ဘာသာ၊ ဋီ။] မီးပွားမီးပေါက် တဖြောက်ဖြောက်ကျသော၊ သူ (ပြိတ္တာမ)။ (သျ။) အောက်၌စိုသော ကိုယ်ရှိသော၊သူ။ (ဘာသာ၊ဋီ။) ဩကိရိနီ-ကြည့်။"
