undefined"E 1 ","ဧ ၁ ","undefined","",""ဧ" အက္ခရာ ၊ "ဧ" သရ ။ လေးဆယ့် တစ်လုံး ( လေးဆယ်သုံးလုံး ) သော အက္ခရာ , ရှစ်လုံး ( ဆယ်လုံး ) သော သရတို့တွင် ခုနစ်လုံးမြောက် ၊ လည်ချောင်း , အာစောက် အရပ်၌ ဖြစ်သော ( ကဏ္ဌတာလုဇ ) ၊ ရှည်သော အသံဖြင့် ရွတ်ဆိုအပ်သော ( ဒီဃ ) ၊ နိဂ္ဂဟိတ် မှ တစ်ပါးသောဗျည်းတို့၏ မှီရာဖြစ်သော ( နိဿယ ) - အက္ခရာ - သရ ။ ကစ္စည်း။"
"Ekakucchi (thī, pu)","ဧကကုစ္ဆိ (ထီ ၊ ပု)","[ ဧကာ + ကုစ္ဆိ ။ ","[ ekā + kucchi. ","ဧက + ကုစ္ဆိ ] တစ်ခု သော  ( အမိ ) ဝမ်းဗိုက် ၊ တစ်ဝမ်းတည်း။"
" ekakuṭa (pu,na)"," ဧကကုဋ (ပု၊န)","[ ဧက + ကုဋ  ]","[ eka + kuṭa ]","တစ်လုံးသော အိုး ၊ အိုးတစ်လုံး ။"
" ekakuṭika (ti )"," ဧကကုဋိက (တိ )","[ ဧကာ + ကုဋိ + က  ]","[ ekā + kuṭi + ka ]","တစ်ခု - တစ်လုံး - သော  အိမ်ရှိသော ၊ အိမ် တစ်လုံးရှိသော။"
"Eka kuṭṭa ka (ti)","ဧက ကုဋ္ဋ က (တိ)","[ ဧက + ကုဋ္ဋ + က  ]","[ eka + kuṭṭa + ka ]","တစ်ခု သော နံရံရှိသော၊ နံရံတစ်ဖက်ရှိသော ။"
"Ekakuṇḍala (ti)","ဧကကုဏ္ဍလ (တိ)","[ ဧက + ကုဏ္ဍလ ]","[ eka + kuṇḍala ]","တစ် ခုသော နားတောင်းရှိသော ၊ နားတောင်း တစ်ဖက်ရှိသော ၊ သူ ( မိဖုရား ) ။"
"Ekakumsakārasālā (thī)","ဧကကုမ္သကာရသာလာ (ထီ)","[ ဧကာ + ကုမ္ဘကာရသာလာ ]","[ ekā + kumbhakārasālā ]","တစ်ခုသော အိုးထိန်းသည်တို့၏ ဇရပ် ၊ အိုးထိန်းသည် တို့၏ ဇရပ်တစ်ခု။"
"Ekumbhī (thī)","ဧကုမ္ဘီ (ထီ)","[ ဧကာ + ကုမ္ဘီ  ]","[ ekā + kumbhī ]","တစ်ခုသော ထမင်းအိုး။"
"Ekakula (na)","ဧကကုလ (န)","[ ဧက + ကုလ   ]","[ eka + kula  ]","(၁) တစ်ခု သော အမျိုးအနွယ် ။ ( မင်း ၊ ရွာစား ၊ လူ - စသည် ) ။ (၂) တစ်ခုသော အိမ်။"
"Ekakulagāma (pu)","ဧကကုလဂါမ (ပု)","[ ဧကကုလ + ဂါမ   ]","[ ekakula + gāma  ]","တစ်ဦးသော - တစ်ယောက်သော - အမျိုး၏ ရွာ ၊ တစ်ဦးတစ်ယောက် ပိုင်ဆိုင်သော ရွာ။"
"Ekakūṭasaṅgahita (ti)","ဧကကူဋသင်္ဂဟိတ (တိ)","[ဧက ကူဋ + သင်္ဂဟိတ   ]","[eka kūṭa + saṅgahita  ]","တစ်ခု သော အထွတ် ဖြင့် - သိမ်းယူ  - ပိုင်းဖြတ် - အပ်သော ။"
"Ekakūṭāgāra (na)","ဧကကူဋာဂါရ (န)","[ ဧကကူဋ + အာဂါရ  ]","[ ekakūṭa + āgāra ]","တစ်ခု သော အထွတ်ရှိသော အိမ် ။"
"Ekakesa (pu)","ဧကကေသ (ပု)","[ ဧက + ကေသ  ]","[ eka + kesa ]","တစ်ခု သော ဆံပင် ၊ ဆံပင်တစ်ချောင်း ။"
"Ekake ṭi (thī)","ဧကကေ ဋိ (ထီ)","[ ဧကာ + ကောဋိ   ]","[ ekā + koṭi  ]","(၁) တစ်ခုသော အစွန်း ။ (တိ) (၂) တစ်ခုသော အဖို့ အစုရှိသော ( ဆိတ်သုဥ်းခြင်း )။"
"Ekakoṭika (ti)","ဧကကောဋိက (တိ)","[ ဧကာ + ကောဋိ + က  ]","[ ekā + koṭi + ka ]","တစ်ခုသော အစွန်းရှိသော ( သွား )။"
"Ekakoṭṭhāsa (pu)","ဧကကောဋ္ဌာသ (ပု)","[ ဧက + ကောဋ္ဌာသ  ]","[ eka + koṭṭhāsa ]","(၁) တစ်ခုသော အဖို့အစု ။(တိ) (၂) တစ်ခုသော အဖို့အစုရှိသော ။ (၃) တူသော အဖို့ အစုရှိသော။"
"Ekako ṭṭhāsappamāṇa (ti)","ဧကကော ဋ္ဌာသပ္ပမာဏ (တိ)","[ ဧကကောဋ္ဌာသ + ပမာဏ   ]","[ ekakoṭṭhāsa + pamāṇa  ]","တစ်ခု သော အဖို့ အစု ပမာဏ ရှိသော။"
"Ekako ṭṭhā sappavattisamaṅgī (ti)","ဧကကော ဋ္ဌာ သပ္ပဝတ္တိသမင်္ဂီ (တိ)","[ ဧကကော ဋ္ဌာသပ္ပဝတ္တိ + သမင်္ဂီ    ]","[ ekako ṭṭhāsappavatti + samaṅgī  ]","တစ်ခုသော (ဒုက္ခ) အဖို့ အစု၏ ဖြစ်ခြင်း နင့် ပြည့်စုံသော။"
"Ekako ṭṭhāsuppattisamaṅgī (ti)","ဧကကော ဋ္ဌာသုပ္ပတ္တိသမင်္ဂီ (တိ)","[ ဧကကောဋ္ဌာသုပ္ပတ္တိ + သမင်္ဂီ   ]","[ ekakoṭṭhāsuppatti + samaṅgī  ]","တစ်ခု သော အဖို့အစု၏ ဖြစ်ခြင်း နှင့်ပြည့်စုံသော ။ အထက်ပုဒ်ကြည့်။"
"Ekakoṇa (pu)","ဧကကောဏ (ပု)","[ ဧက + ကောဏ  ]","[ eka + koṇa ]","တစ်ခု သော ထောင့် - အထောင့် - ထောင့်စွန်း။ "
"Ekakolāhala (pu,na)","ဧကကောလာဟလ (ပု၊န)","[ ဧက + ကောလာဟလ ]","[ eka + kolāhala ]","တစ်ခဲနက်ဖြစ်သော - တစ်ပြိုင်နက်ဖြစ်သော - အုတ်အုတ်ကျက်ကျက် အသံ - ဆူညံကြွေးကြော်သံ - ကျယ်လောက်သော အသံ။"
"Ekakkhaṇa (pu)","ဧကက္ခဏ (ပု)","[ ဧက +ခဏ  ]","[ eka +khaṇa ]","(၁) တစ်ပြိုင်နက်သော ခဏ ။ (တိ) (၂) တစ်ခုတည်းသော ခဏရှိသော။"
"Ekakkha ṇa pariyāya (pu)","ဧကက္ခ ဏ ပရိယာယ (ပု)","[ ဧကက္ခဏ + ပရိယာယ  ]","[ ekakkhaṇa + pariyāya ]","တစ်ခုတည်းသော ခဏ၌ ဖြစ်ခြင်း၏ အကြောင်း။"
"Ekakkhaṇika (ti)","ဧကက္ခဏိက (တိ)","[ ဧကက္ခဏ + ဣက  ]","[ ekakkhaṇa + ika ]","တစ်ခုသော - တစ်ပြိုင်နက်သော - ခဏရှိသော။"
"Ekakkhaṇikayuganandha (ti)","ဧကက္ခဏိကယုဂနန္ဓ (တိ)","[ ဧကက္ခဏိက + ယုဂနန္ဓ  ]","[ ekakkhaṇika + yuganandha ]","တစ်ပြိုင်နက်သော ခဏရှိသော အစုံဖွဲ့အပ်သော ( သမထ , ဝိပဿနာ ) ။ အထက်ပုဒ်ကြည့်။"
"Ekakkhattuṃ (bya)","ဧကက္ခတ္တုံ (ဗျ)","[ ဧက + က္ခတ္တုံ ။ ","[ eka + kkhattuṃ. ","ရူ ။ ၄၁၉ ။ မောဂ် ၊ ၄။၁၁၄ ။ ဧက + သကိံ ။ သကိံ ကို ခတ္တုံပြု။ ကစ္စည်း။ ၆၄၆ ။ ဧကဿ သကိံ ဧကက္ခတ္တုံ ။ နီတိ ၊ သုတ္တ ။ ၁၂၈၄ ။ ဧကက တွသ် (သံ)   ] တစ်ကြိမ်။"
"Ekakkhandha (pu)","ဧကက္ခန္ဓ (ပု)","[ ဧက +ခန္ဓ ]","[ eka +khandha ]","(၁) တစ်ခုသော ခန္ဓာ ၊ ခန္ဓာတစ်ပါး ။ (တိ) (၂) တစ်ခုတည်းသော ပင်စည်ရှိသော ( ဝါးပင် ) ။"
"Ekakkhandhagaṇana (thī,na)","ဧကက္ခန္ဓဂဏန (ထီ၊န)","[ ဧကက္ခန္ဓ + ဂဏန ]","[ ekakkhandha + gaṇana ]","တစ်ခုသော ခန္ဓာ - ခန္ဓာတစ်ပါး - ဖြင့် ရေတွက်ခြင်း။"
"Ekakkhandhaphala (tī)","ဧကက္ခန္ဓဖလ (တီ)","[ ဧကက္ခန္ဓ + ဖလ  ]","[ ekakkhandha + phala ]","တစ်ခုသော ခန္ဓာ - ခန္ဓာတစ်ပါး - ဟူသော အကျိုးရှိသော။"
"Ekakkhara ( pu,na )","ဧကက္ခရ ( ပု ၊န )","[ ဧက + အက္ခရ ။ ","[ eka + akkhara. ","ဧကာက္ပရ (သံ)  ] (၁) အက္ခရာ တစ်လုံး ။ (တိ) (၂) အက္ခရာ တစ်လုံးရှိသော ။"
"Ekakkharapada (na)","ဧကက္ခရပဒ (န)","[ ဧကက္ခရ + ပဒ  ]","[ ekakkhara + pada ]","အက္ခရာတစ်လုံးရှိသော ပုဒ်။"
"Ekakkhi (na)","ဧကက္ခိ (န)","[ ဧက + အက္ခိ  ]","[ eka + akkhi ]","(၁) တစ်ခုသော မျက်စိ ၊ မျက်စိတ်တစ်ဖက် ။ (တိ) (၂) မျက်စိတစ်ဖက်ရှိသော ၊ သူ။"
"Ekakkhiubhayakkhikāṇa (ti)","ဧကက္ခိဥဘယက္ခိကာဏ (တိ)","[ ဧကက္ခိဥဘယ + က္ခိ + ကာဏ  ]","[ ekakkhiubhaya + kkhi + kāṇa ]","မျက် စိ တစ်ဖက်ကန်းသော , မျက်စိနှစ်ဖက်ကန်းသော ၊ သူ။"
"Ekakkhikāṇa (ti)","ဧကက္ခိကာဏ (တိ)","[ ဧကက္ခိ + ကာဏ  ]","[ ekakkhi + kāṇa ]","မျက်စိ တစ်ဖက်ကန်းသော ၊ သူ။"
"Ekakkhihata (ti)","ဧကက္ခိဟတ (တိ)","[ ဧကက္ခိ + ဟတ   ]","[ ekakkhi + hata  ]","မျက်စိ တစ်ဖက် - ပျက်စီး - ကန်း - သော ၊ သူ ။"
"Ekakhattiya (pu)","ဧကခတ္တိယ (ပု)","[ ဧက + ခတ္တိယ ]","[ eka + khattiya ]","တစ်ယောက်သော မင်း ၊ မင်းတစ်ပါး ။ "
"Ekakhāṇuka (pu,na)","ဧကခါဏုက (ပု၊န)","[ ဧက + ခါဏုက  ]","[ eka + khāṇuka ]","တစ်ခု  သော ငုတ်။"
"Ekakhārī (thī)","ဧကခါရီ (ထီ)","[ ဧကာ + ခါရီ  ]","[ ekā + khārī ]","တစ်တို့ ( = လေးတင်း )။"
"Ekakhīrabindu duhanakāla (pu)","ဧကခီရဗိန္ဒု ဒုဟနကာလ (ပု)","[ ဧကခီရဗိန္ဒု ဒုဟန + ကာလ  ]","[ ekakhīrabindu duhana + kāla ]","နို့ရည် တစ်ပေါက်ညှစ်ရာ အခါ။"
"Ekakhura (ti)","ဧကခုရ (တိ)","[ ဧက + ခုရ   ]","[ eka + khura  ]","ခွာတစ်ခုရှိသော ၊ သူ ( သတ္တဝါ ) ။"
"Ekagaccha (pu)","ဧကဂစ္ဆ (ပု)","[ ဧက + ဂစ္ဆ  ]","[ eka + gaccha ]","တစ်ခု သော  - ချုံပင် - ဝတ်ပန်းပင် ။ တစ်ခုသောဆူးပန်းပင်။ (သျ)။"
"Ekagaṇana (thī, na ) ","ဧကဂဏန (ထီ ၊ န ) ","[ ဧက + ဂဏန ]","[ eka + gaṇana ]","တစ် ခုဖြင့် - တစ်ပေါင်းတည်း - ရေတွက်ခြင်း ၊ တစ်ခုဟူ သော အရေအတွက် ။"
"Ekagaṇapariyāpanna (ti)","ဧကဂဏပရိယာပန္န (တိ)","[ ဧကဂဏ + ပရိယာ ပန္န  ]","[ ekagaṇa + pariyā panna ]","တစ်ခုသော - အပေါင်း - ဂိုဏ်း - အသင်းအပင်း - ၌ အကျုံးဝင်သော။"
"Ekagaṇḍusagahaṇa (na)","ဧကဂဏ္ဍုသဂဟဏ (န)","[ ဧကဂဏ္ဍုသ + ဂဟဏ  ]","[ ekagaṇḍusa + gahaṇa ]","ရေတစ်ငုံကို - ယူ - ငုံ - ခြင်း ။"
"Ekagata (ti)","ဧကဂတ (တိ)","[ ဧက + ဂတ ]","[ eka + gata ]","မြတ်သည်၏ အဖြစ်သို့ ရောက်သော ၊ သူ။"
"Ekagati (thī,pu)","ဧကဂတိ (ထီ၊ပု)","[ ဧက + ဂတိ ]","[ eka + gati ]","(ထီ) (၁) တူသော  - ဂတိ - လားရာ - ဘုံဘဝ ။ (ပု) (၂) အဖော်မရှိ - ရည်တူမရှိ - ပြိုင်ဘက်မရှိ - တစ်ပါးတည်းသော - ဆည်းကပ်ကိုးကွယ် လည်းလျောင်း ရာဖြစ်သော ၊ သူ။ ( မြတ်စွာဘုရား )။"
"Ekagatika (ti)","ဧကဂတိက (တိ)","[ ဧကာ + ဂတိ + က  ]","[ ekā + gati + ka ]","(၁) တူသော - ဂတိ - လားရာ - ဘုံဘဝ - ရှိသော ၊ သူ။ (၂) တူသော - ဖြစ်ခြင်း - အလား - ရှိသော ၊ တူသော ပါဋ္ဌိသွားရှိသော ၊ အလားတူသော။"
"Ekagandha (pu)","ဧကဂန္ဓ (ပု)","[ ဧက + ဂန္ဓ ]","[ eka + gandha ]","(၁) တစ်ခုသော အနံ့ ။ (တိ) (၂) တစ်ခုသော - တစ်ခဲနက်သော - အနံ့ ရှိသော။"
"Ekagandha kuṭi (thī)","ဧကဂန္ဓ ကုဋိ (ထီ)","[ ဧကာ + ဂန္ဓကုဋိ ]","[ ekā + gandhakuṭi ]","တစ်ခုသော - နံ့သာဖြင့် ထုံအပ်သော - ကျောင်း ဂန္ဓကုဋိ - ဘရားရှင် သီတင်းသုံးတော်မူရာ ကျောင်းဆောင်၊ ဂန္ဓကုဋီ တစ်ဆောင်တည်း။"
"Ekagandhasamodaka (ti)","ဧကဂန္ဓသမောဒက  (တိ)","[ ဧက + ဂန္ဓသမောဒက ]","[ eka + gandhasamodaka ]","အနံ့တစ်ကြိုင်ကြိုင်လှိုင်သော ။ (သျ။) တစ်ခန်းလုံး အမွေးအကြိုင်ဖြင့် လှိုင်သော။ ( ဇာတ်ဝတ္တု။) "
"Ekagabbha (pu)","ဧကဂဗ္ဘ (ပု)","[ဧက + ဂဗ္ဘ ]","[eka + gabbha ]","(၁) တစ်ခုသော - တိုက်ခန်း - အခန်း ။ "
"Ekagamana (thī, na )","ဧကဂမန (ထီ ၊ န )","[ ဧက + ဂမန ]","[ eka + gamana ]","တစ်ယောက်တည်း သွားလောက်ရာဖြစ်သောလမ်း ၊ ခြေလျင်လမ်း ။ ဧကာယန - ကြည့် ။"
"Ekagahaṇa (na) ","ဧကဂဟဏ (န) ","[ ဧက + ဂဟဏ ]","[ eka + gahaṇa ]","(၁) တစ်ခုသော ယူခြင်း ၊ တစ်ကြိမ် - တစ်ခါ - တည်း ယူခြင်း။ (၂) ဧက - သဒ္ဒါ ။"
"Ekagāthā (thī)","ဧကဂါထာ (ထီ)","[ ဧကာ + ဂါထာ ]","[ ekā + gāthā ]","တစ်ခု သော ဂါထာ ။"
"Ekagāthāpada (na)","ဧကဂါထာပဒ (န)","[ ဧက + ဂါထာပဒ ]","[ eka + gāthāpada ]","တစ်ခု သော ဂါထာပုဒ် ။"
"Ekagāthāvatthu (na)","ဧကဂါထာဝတ္ထု (န)","[ ဧကဂါထာ + ဝတ္ထု ]","[ ekagāthā + vatthu ]","ဂါထာ - တစ်ပုဒ်၏ - တစ်ခုတည်း၏ - ဝတ္ထု။"
"Ekagāma (pu)","ဧကဂါမ (ပု)","[ ဧက + ဂါမ ]","[ eka + gāma ]","တစ်ခု သော ရွာ ။"
"Ekagāmakhetta (na)","ဧကဂါမခေတ္တ (န)","[ ဧက + ဂါမခေတ္တ ။ ","[ eka + gāmakhetta. ","ဧက ဂါမ + ခေတ္တ  ] တစ်ခုသော - ရွာ၏ အပိုင်းအခြား - ဂါမခေတ် - ရွာနယ်မြေ ။ "
"Ekagāmabhojaka (pu)","ဧကဂါမဘောဇက (ပု)","[ ဧကဂါမ + ဘောဇက ]","[ ekagāma + bhojaka ]","တစ်ယောက်သော ရွာစား ၊ ( တစ်ရွာတည်း ကို စားရသူ )။ "
"Ekagāmavāsī (ti)","ဧကဂါမဝါသီ (တိ)","[ ဧကဂါမ + ဝသ + ဏီ ]","[ ekagāma + vasa + ṇī ]","တစ်ခုတည်း သော ရွာ၌ နေသော ၊ သူ။ တစ်ရွာတည်းသား။"
"Ekagāmasīmānissita (ti)","ဧကဂါမသီမာနိဿိတ (တိ)","[ ဧကဂါမသီမာ + နိဿိတ ]","[ ekagāmasīmā + nissita ]","တစ်ခု သော - ရွာနယ် နိမိတ် အပိုင်းအခြား- ဂါမသိမ် - ၌ မှီသော ၊ သူ။"
"Ekagāmī (ti)","ဧကဂါမီ (တိ)","[ ဧက + ဂမု + ဏီ  ]","[ eka + gamu + ṇī ]","တစ်ခုတည်း သော - မြတ်သော - နိဗ္ဗာန်သို့ သွားရောက်ကြောင်းဖြစ်သော။"
"Ekagāvuta (na)","ဧကဂါဝုတ (န)","[ဧက + ဂါဝုတ ]","[eka + gāvuta ]","တစ်ဂါဝုတ်။"
"Ekaguuja (pu)","ဧကဂုဥ္ဇ (ပု)","[ ဧက + ဂုဥ္ဇ  ]","[ eka + guuja ]","တစ်ချင်ရွေး။"
"Eka guṇa (pu)","ဧက ဂုဏ (ပု)","[ ဧက + ဂုဏ ]","[ eka + guṇa ]","(၁) တစ်ကြိမ် ၊ တစ်ခါ ။ (၂) တစ်ခုသော ဂုဏ်တော် ၊ ဂုဏ်တော်တစ်ပါး ။ (၃) တစ်ထပ် ၊ တစ်လွှာ ။ (၄) တူသော ဂုဏ်။"
"Ekaguṇa vaṇṇanāma (na)","ဧကဂုဏ ဝဏ္ဏနာမ (န)","[ ဧကဂုဏဝဏ္ဏ + နာမ  ]","[ ekaguṇavaṇṇa + nāma ]","(၁) တူသော ဂုဏ်တော်တို့ဖြင့် ချီးမွမ်းအပ်သော အမည်။ (တိ)(၂)  တူသော ဂုဏ်တော် တို့ဖြင့် ချီးမွမ်းအပ်သော အမည် ရှိသော ၊ သူ ( မြတ်စွာဘုရား ) ။"
